elevation_m,area_dam2,capacity_dam3
528,0,0
528.001,0.55,0.055
528.002,1.1,0.11
528.003,1.65,0.165
528.004,2.2,0.22
528.005,2.75,0.275
528.006,3.3,0.33
528.007,3.85,0.385
528.008,4.4,0.44
528.009,4.95,0.495
528.01,5.5,0.55
528.011,6.05,0.605
528.012,6.6,0.66
528.013,7.15,0.715
528.014,7.7,0.77
528.015,8.25,0.825
528.016,8.8,0.88
528.017,9.35,0.935
528.018,9.9,0.99
528.019,10.5,1.05
528.02,11,1.1
528.021,11.5,1.15
528.022,12.1,1.21
528.023,12.7,1.27
528.024,13.2,1.32
528.025,13.7,1.37
528.026,14.3,1.43
528.027,14.9,1.49
528.028,15.4,1.54
528.029,15.9,1.59
528.03,16.5,1.65
528.031,17,1.7
528.032,17.6,1.76
528.033,18.2,1.82
528.034,18.7,1.87
528.035,19.2,1.92
528.036,19.8,1.98
528.037,20.4,2.04
528.038,20.9,2.09
528.039,21.4,2.14
528.04,22,2.2
528.041,22.6,2.26
528.042,23.1,2.31
528.043,23.7,2.37
528.044,24.2,2.42
528.045,24.7,2.47
528.046,25.3,2.53
528.047,25.9,2.59
528.048,26.4,2.64
528.049,26.9,2.69
528.05,27.5,2.75
528.051,28.1,2.81
528.052,28.6,2.86
528.053,29.1,2.91
528.054,29.7,2.97
528.055,30.2,3.02
528.056,30.8,3.08
528.057,31.4,3.14
528.058,31.9,3.19
528.059,32.4,3.24
528.06,33,3.3
528.061,33.6,3.36
528.062,34.1,3.41
528.063,34.6,3.46
528.064,35.2,3.52
528.065,35.8,3.58
528.066,36.3,3.63
528.067,36.9,3.69
528.068,37.4,3.74
528.069,37.9,3.79
528.07,38.5,3.85
528.071,39.1,3.91
528.072,39.6,3.96
528.073,40.1,4.01
528.074,40.7,4.07
528.075,41.3,4.13
528.076,41.8,4.18
528.077,42.3,4.23
528.078,42.9,4.29
528.079,43.4,4.34
528.08,44,4.4
528.081,44.6,4.46
528.082,45.1,4.51
528.083,45.6,4.56
528.084,46.2,4.62
528.085,46.8,4.68
528.086,47.3,4.73
528.087,47.8,4.78
528.088,48.4,4.84
528.089,49,4.9
528.09,49.5,4.95
528.091,50.1,5.01
528.092,50.6,5.06
528.093,51.1,5.11
528.094,51.7,5.17
528.095,52.3,5.23
528.096,52.8,5.28
528.097,53.3,5.33
528.098,53.9,5.39
528.099,54.5,5.45
528.1,55,5.5
528.101,55.5,5.55
528.102,56.1,5.61
528.103,56.6,5.66
528.104,57.2,5.72
528.105,57.8,5.78
528.106,58.3,5.83
528.107,58.8,5.88
528.108,59.4,5.94
528.109,60,6
528.11,60.5,6.05
528.111,61,6.1
528.112,61.6,6.16
528.113,62.2,6.22
528.114,62.7,6.27
528.115,63.3,6.33
528.116,63.8,6.38
528.117,64.3,6.43
528.118,64.9,6.49
528.119,65.5,6.55
528.12,66,6.6
528.121,66.5,6.65
528.122,67.1,6.71
528.123,67.7,6.77
528.124,68.2,6.82
528.125,68.8,6.88
528.126,69.3,6.93
528.127,69.8,6.98
528.128,70.4,7.04
528.129,71,7.1
528.13,71.5,7.15
528.131,72,7.2
528.132,72.6,7.26
528.133,73.2,7.32
528.134,73.7,7.37
528.135,74.2,7.42
528.136,74.8,7.48
528.137,75.3,7.53
528.138,75.9,7.59
528.139,76.5,7.65
528.14,77,7.7
528.141,77.5,7.75
528.142,78.1,7.81
528.143,78.7,7.87
528.144,79.2,7.92
528.145,79.7,7.97
528.146,80.3,8.03
528.147,80.9,8.09
528.148,81.4,8.14
528.149,82,8.2
528.15,82.5,8.25
528.151,83,8.3
528.152,83.6,8.36
528.153,84.2,8.42
528.154,84.7,8.47
528.155,85.2,8.52
528.156,85.8,8.58
528.157,86.4,8.64
528.158,86.9,8.69
528.159,87.4,8.74
528.16,88,8.8
528.161,88.5,8.85
528.162,89.1,8.91
528.163,89.7,8.97
528.164,90.2,9.02
528.165,90.7,9.07
528.166,91.3,9.13
528.167,91.9,9.19
528.168,92.4,9.24
528.169,92.9,9.29
528.17,93.5,9.35
528.171,94.1,9.41
528.172,94.6,9.46
528.173,95.2,9.52
528.174,95.7,9.57
528.175,96.2,9.62
528.176,96.8,9.68
528.177,97.4,9.74
528.178,97.9,9.79
528.179,98.4,9.84
528.18,99,9.9
528.181,99.6,9.96
528.182,100,10
528.183,101,10.1
528.184,101,10.1
528.185,102,10.2
528.186,102,10.2
528.187,103,10.3
528.188,103,10.3
528.189,104,10.4
528.19,105,10.5
528.191,105,10.5
528.192,106,10.6
528.193,106,10.6
528.194,107,10.7
528.195,107,10.7
528.196,108,10.8
528.197,108,10.8
528.198,109,10.9
528.199,109,10.9
528.2,110,11
528.201,111,11.1
528.202,111,11.1
528.203,112,11.2
528.204,112,11.2
528.205,113,11.3
528.206,113,11.3
528.207,114,11.4
528.208,114,11.4
528.209,115,11.5
528.21,116,11.6
528.211,116,11.6
528.212,117,11.7
528.213,117,11.7
528.214,118,11.8
528.215,118,11.8
528.216,119,11.9
528.217,119,11.9
528.218,120,12
528.219,120,12
528.22,121,12.1
528.221,122,12.2
528.222,122,12.2
528.223,123,12.3
528.224,123,12.3
528.225,124,12.4
528.226,124,12.4
528.227,125,12.5
528.228,125,12.5
528.229,126,12.6
528.23,127,12.7
528.231,127,12.7
528.232,128,12.8
528.233,128,12.8
528.234,129,12.9
528.235,129,12.9
528.236,130,13
528.237,130,13
528.238,131,13.1
528.239,131,13.1
528.24,132,13.2
528.241,133,13.3
528.242,133,13.3
528.243,134,13.4
528.244,134,13.4
528.245,135,13.5
528.246,135,13.5
528.247,136,13.6
528.248,136,13.6
528.249,137,13.7
528.25,138,13.8
528.251,138,13.8
528.252,139,13.9
528.253,139,13.9
528.254,140,14
528.255,140,14
528.256,141,14.1
528.257,141,14.1
528.258,142,14.2
528.259,142,14.2
528.26,143,14.3
528.261,144,14.4
528.262,144,14.4
528.263,145,14.5
528.264,145,14.5
528.265,146,14.6
528.266,146,14.6
528.267,147,14.7
528.268,147,14.7
528.269,148,14.8
528.27,148,14.8
528.271,149,14.9
528.272,150,15
528.273,150,15
528.274,151,15.1
528.275,151,15.1
528.276,152,15.2
528.277,152,15.2
528.278,153,15.3
528.279,153,15.3
528.28,154,15.4
528.281,155,15.5
528.282,155,15.5
528.283,156,15.6
528.284,156,15.6
528.285,157,15.7
528.286,157,15.7
528.287,158,15.8
528.288,158,15.8
528.289,159,15.9
528.29,159,15.9
528.291,160,16
528.292,161,16.1
528.293,161,16.1
528.294,162,16.2
528.295,162,16.2
528.296,163,16.3
528.297,163,16.3
528.298,164,16.4
528.299,164,16.4
528.3,165,16.5
528.301,166,16.6
528.302,166,16.6
528.303,167,16.7
528.304,167,16.7
528.305,168,16.8
528.306,168,16.8
528.307,169,16.9
528.308,169,16.9
528.309,170,17
528.31,170,17
528.311,171,17.1
528.312,172,17.2
528.313,172,17.2
528.314,173,17.3
528.315,173,17.3
528.316,174,17.4
528.317,174,17.4
528.318,175,17.5
528.319,175,17.5
528.32,176,17.6
528.321,177,17.7
528.322,177,17.7
528.323,178,17.8
528.324,178,17.8
528.325,179,17.9
528.326,179,17.9
528.327,180,18
528.328,180,18
528.329,181,18.1
528.33,182,18.2
528.331,182,18.2
528.332,183,18.3
528.333,183,18.3
528.334,184,18.4
528.335,184,18.4
528.336,185,18.5
528.337,185,18.5
528.338,186,18.6
528.339,186,18.6
528.34,187,18.7
528.341,188,18.8
528.342,188,18.8
528.343,189,18.9
528.344,189,18.9
528.345,190,19
528.346,190,19
528.347,191,19.1
528.348,191,19.1
528.349,192,19.2
528.35,193,19.3
528.351,193,19.3
528.352,194,19.4
528.353,194,19.4
528.354,195,19.5
528.355,195,19.5
528.356,196,19.6
528.357,196,19.6
528.358,197,19.7
528.359,197,19.7
528.36,198,19.8
528.361,199,19.9
528.362,199,19.9
528.363,200,20
528.364,200,20
528.365,201,20.1
528.366,201,20.1
528.367,202,20.2
528.368,202,20.2
528.369,203,20.3
528.37,204,20.4
528.371,204,20.4
528.372,205,20.5
528.373,205,20.5
528.374,206,20.6
528.375,206,20.6
528.376,207,20.7
528.377,207,20.7
528.378,208,20.8
528.379,208,20.8
528.38,209,20.9
528.381,210,21
528.382,210,21
528.383,211,21.1
528.384,211,21.1
528.385,212,21.2
528.386,212,21.2
528.387,213,21.3
528.388,213,21.3
528.389,214,21.4
528.39,214,21.4
528.391,215,21.5
528.392,216,21.6
528.393,216,21.6
528.394,217,21.7
528.395,217,21.7
528.396,218,21.8
528.397,218,21.8
528.398,219,21.9
528.399,219,21.9
528.4,220,22
528.401,221,22.1
528.402,221,22.1
528.403,222,22.2
528.404,222,22.2
528.405,223,22.3
528.406,223,22.3
528.407,224,22.4
528.408,224,22.4
528.409,225,22.5
528.41,225,22.5
528.411,226,22.6
528.412,227,22.7
528.413,227,22.7
528.414,228,22.8
528.415,228,22.8
528.416,229,22.9
528.417,229,22.9
528.418,230,23
528.419,230,23
528.42,231,23.1
528.421,232,23.2
528.422,232,23.2
528.423,233,23.3
528.424,233,23.3
528.425,234,23.4
528.426,234,23.4
528.427,235,23.5
528.428,235,23.5
528.429,236,23.6
528.43,236,23.6
528.431,237,23.7
528.432,238,23.8
528.433,238,23.8
528.434,239,23.9
528.435,239,23.9
528.436,240,24
528.437,240,24
528.438,241,24.1
528.439,241,24.1
528.44,242,24.2
528.441,243,24.3
528.442,243,24.3
528.443,244,24.4
528.444,244,24.4
528.445,245,24.5
528.446,245,24.5
528.447,246,24.6
528.448,246,24.6
528.449,247,24.7
528.45,248,24.8
528.451,248,24.8
528.452,249,24.9
528.453,249,24.9
528.454,250,25
528.455,250,25
528.456,251,25.1
528.457,251,25.1
528.458,252,25.2
528.459,252,25.2
528.46,253,25.3
528.461,254,25.4
528.462,254,25.4
528.463,255,25.5
528.464,255,25.5
528.465,256,25.6
528.466,256,25.6
528.467,257,25.7
528.468,257,25.7
528.469,258,25.8
528.47,259,25.9
528.471,259,25.9
528.472,260,26
528.473,260,26
528.474,261,26.1
528.475,261,26.1
528.476,262,26.2
528.477,262,26.2
528.478,263,26.3
528.479,263,26.3
528.48,264,26.4
528.481,265,26.5
528.482,265,26.5
528.483,266,26.6
528.484,266,26.6
528.485,267,26.7
528.486,267,26.7
528.487,268,26.8
528.488,268,26.8
528.489,269,26.9
528.49,270,27
528.491,270,27
528.492,271,27.1
528.493,271,27.1
528.494,272,27.2
528.495,272,27.2
528.496,273,27.3
528.497,273,27.3
528.498,274,27.4
528.499,274,27.4
528.5,275,27.5
528.501,276,27.6
528.502,276,27.6
528.503,277,27.7
528.504,277,27.7
528.505,278,27.8
528.506,278,27.8
528.507,279,27.9
528.508,279,27.9
528.509,280,28
528.51,280,28
528.511,281,28.1
528.512,282,28.2
528.513,282,28.2
528.514,283,28.3
528.515,283,28.3
528.516,284,28.4
528.517,284,28.4
528.518,285,28.5
528.519,285,28.5
528.52,286,28.6
528.521,287,28.7
528.522,287,28.7
528.523,288,28.8
528.524,288,28.8
528.525,289,28.9
528.526,289,28.9
528.527,290,29
528.528,290,29
528.529,291,29.1
528.53,291,29.1
528.531,292,29.2
528.532,293,29.3
528.533,293,29.3
528.534,294,29.4
528.535,294,29.4
528.536,295,29.5
528.537,295,29.5
528.538,296,29.6
528.539,296,29.6
528.54,297,29.7
528.541,298,29.8
528.542,298,29.8
528.543,299,29.9
528.544,299,29.9
528.545,300,30
528.546,300,30
528.547,301,30.1
528.548,301,30.1
528.549,302,30.2
528.55,302,30.2
528.551,303,30.3
528.552,304,30.4
528.553,304,30.4
528.554,305,30.5
528.555,305,30.5
528.556,306,30.6
528.557,306,30.6
528.558,307,30.7
528.559,307,30.7
528.56,308,30.8
528.561,309,30.9
528.562,309,30.9
528.563,310,31
528.564,310,31
528.565,311,31.1
528.566,311,31.1
528.567,312,31.2
528.568,312,31.2
528.569,313,31.3
528.57,314,31.4
528.571,314,31.4
528.572,315,31.5
528.573,315,31.5
528.574,316,31.6
528.575,316,31.6
528.576,317,31.7
528.577,317,31.7
528.578,318,31.8
528.579,318,31.8
528.58,319,31.9
528.581,320,32
528.582,320,32
528.583,321,32.1
528.584,321,32.1
528.585,322,32.2
528.586,322,32.2
528.587,323,32.3
528.588,323,32.3
528.589,324,32.4
528.59,325,32.5
528.591,325,32.5
528.592,326,32.6
528.593,326,32.6
528.594,327,32.7
528.595,327,32.7
528.596,328,32.8
528.597,328,32.8
528.598,329,32.9
528.599,329,32.9
528.6,330,33
528.601,331,33.1
528.602,331,33.1
528.603,332,33.2
528.604,332,33.2
528.605,333,33.3
528.606,333,33.3
528.607,334,33.4
528.608,334,33.4
528.609,335,33.5
528.61,336,33.6
528.611,336,33.6
528.612,337,33.7
528.613,337,33.7
528.614,338,33.8
528.615,338,33.8
528.616,339,33.9
528.617,339,33.9
528.618,340,34
528.619,340,34
528.62,341,34.1
528.621,342,34.2
528.622,342,34.2
528.623,343,34.3
528.624,343,34.3
528.625,344,34.4
528.626,344,34.4
528.627,345,34.5
528.628,345,34.5
528.629,346,34.6
528.63,346,34.6
528.631,347,34.7
528.632,348,34.8
528.633,348,34.8
528.634,349,34.9
528.635,349,34.9
528.636,350,35
528.637,350,35
528.638,351,35.1
528.639,351,35.1
528.64,352,35.2
528.641,353,35.3
528.642,353,35.3
528.643,354,35.4
528.644,354,35.4
528.645,355,35.5
528.646,355,35.5
528.647,356,35.6
528.648,356,35.6
528.649,357,35.7
528.65,357,35.7
528.651,358,35.8
528.652,359,35.9
528.653,359,35.9
528.654,360,36
528.655,360,36
528.656,361,36.1
528.657,361,36.1
528.658,362,36.2
528.659,362,36.2
528.66,363,36.3
528.661,364,36.4
528.662,364,36.4
528.663,365,36.5
528.664,365,36.5
528.665,366,36.6
528.666,366,36.6
528.667,367,36.7
528.668,367,36.7
528.669,368,36.8
528.67,368,36.8
528.671,369,36.9
528.672,370,37
528.673,370,37
528.674,371,37.1
528.675,371,37.1
528.676,372,37.2
528.677,372,37.2
528.678,373,37.3
528.679,373,37.3
528.68,374,37.4
528.681,375,37.5
528.682,375,37.5
528.683,376,37.6
528.684,376,37.6
528.685,377,37.7
528.686,377,37.7
528.687,378,37.8
528.688,378,37.8
528.689,379,37.9
528.69,380,38
528.691,380,38
528.692,381,38.1
528.693,381,38.1
528.694,382,38.2
528.695,382,38.2
528.696,383,38.3
528.697,383,38.3
528.698,384,38.4
528.699,384,38.4
528.7,385,38.5
528.701,386,38.6
528.702,386,38.6
528.703,387,38.7
528.704,387,38.7
528.705,388,38.8
528.706,388,38.8
528.707,389,38.9
528.708,389,38.9
528.709,390,39
528.71,391,39.1
528.711,391,39.1
528.712,392,39.2
528.713,392,39.2
528.714,393,39.3
528.715,393,39.3
528.716,394,39.4
528.717,394,39.4
528.718,395,39.5
528.719,395,39.5
528.72,396,39.6
528.721,397,39.7
528.722,397,39.7
528.723,398,39.8
528.724,398,39.8
528.725,399,39.9
528.726,399,39.9
528.727,400,40
528.728,400,40
528.729,401,40.1
528.73,402,40.2
528.731,402,40.2
528.732,403,40.3
528.733,403,40.3
528.734,404,40.4
528.735,404,40.4
528.736,405,40.5
528.737,405,40.5
528.738,406,40.6
528.739,406,40.6
528.74,407,40.7
528.741,408,40.8
528.742,408,40.8
528.743,409,40.9
528.744,409,40.9
528.745,410,41
528.746,410,41
528.747,411,41.1
528.748,411,41.1
528.749,412,41.2
528.75,413,41.3
528.751,413,41.3
528.752,414,41.4
528.753,414,41.4
528.754,415,41.5
528.755,415,41.5
528.756,416,41.6
528.757,416,41.6
528.758,417,41.7
528.759,417,41.7
528.76,418,41.8
528.761,419,41.9
528.762,419,41.9
528.763,420,42
528.764,420,42
528.765,421,42.1
528.766,421,42.1
528.767,422,42.2
528.768,422,42.2
528.769,423,42.3
528.77,423,42.3
528.771,424,42.4
528.772,425,42.5
528.773,425,42.5
528.774,426,42.6
528.775,426,42.6
528.776,427,42.7
528.777,427,42.7
528.778,428,42.8
528.779,428,42.8
528.78,429,42.9
528.781,430,43
528.782,430,43
528.783,431,43.1
528.784,431,43.1
528.785,432,43.2
528.786,432,43.2
528.787,433,43.3
528.788,433,43.3
528.789,434,43.4
528.79,434,43.4
528.791,435,43.5
528.792,436,43.6
528.793,436,43.6
528.794,437,43.7
528.795,437,43.7
528.796,438,43.8
528.797,438,43.8
528.798,439,43.9
528.799,439,43.9
528.8,440,44
528.801,441,44.1
528.802,441,44.1
528.803,442,44.2
528.804,442,44.2
528.805,443,44.3
528.806,443,44.3
528.807,444,44.4
528.808,444,44.4
528.809,445,44.5
528.81,445,44.5
528.811,446,44.6
528.812,447,44.7
528.813,447,44.7
528.814,448,44.8
528.815,448,44.8
528.816,449,44.9
528.817,449,44.9
528.818,450,45
528.819,450,45
528.82,451,45.1
528.821,452,45.2
528.822,452,45.2
528.823,453,45.3
528.824,453,45.3
528.825,454,45.4
528.826,454,45.4
528.827,455,45.5
528.828,455,45.5
528.829,456,45.6
528.83,457,45.7
528.831,457,45.7
528.832,458,45.8
528.833,458,45.8
528.834,459,45.9
528.835,459,45.9
528.836,460,46
528.837,460,46
528.838,461,46.1
528.839,461,46.1
528.84,462,46.2
528.841,463,46.3
528.842,463,46.3
528.843,464,46.4
528.844,464,46.4
528.845,465,46.5
528.846,465,46.5
528.847,466,46.6
528.848,466,46.6
528.849,467,46.7
528.85,468,46.8
528.851,468,46.8
528.852,469,46.9
528.853,469,46.9
528.854,470,47
528.855,470,47
528.856,471,47.1
528.857,471,47.1
528.858,472,47.2
528.859,472,47.2
528.86,473,47.3
528.861,474,47.4
528.862,474,47.4
528.863,475,47.5
528.864,475,47.5
528.865,476,47.6
528.866,476,47.6
528.867,477,47.7
528.868,477,47.7
528.869,478,47.8
528.87,479,47.9
528.871,479,47.9
528.872,480,48
528.873,480,48
528.874,481,48.1
528.875,481,48.1
528.876,482,48.2
528.877,482,48.2
528.878,483,48.3
528.879,483,48.3
528.88,484,48.4
528.881,485,48.5
528.882,485,48.5
528.883,486,48.6
528.884,486,48.6
528.885,487,48.7
528.886,487,48.7
528.887,488,48.8
528.888,488,48.8
528.889,489,48.9
528.89,489,48.9
528.891,490,49
528.892,491,49.1
528.893,491,49.1
528.894,492,49.2
528.895,492,49.2
528.896,493,49.3
528.897,493,49.3
528.898,494,49.4
528.899,494,49.4
528.9,495,49.5
528.901,496,49.6
528.902,496,49.6
528.903,497,49.7
528.904,497,49.7
528.905,498,49.8
528.906,498,49.8
528.907,499,49.9
528.908,499,49.9
528.909,500,50
528.91,500,50
528.911,501,50.1
528.912,502,50.2
528.913,502,50.2
528.914,503,50.3
528.915,503,50.3
528.916,504,50.4
528.917,504,50.4
528.918,505,50.5
528.919,505,50.5
528.92,506,50.6
528.921,507,50.7
528.922,507,50.7
528.923,508,50.8
528.924,508,50.8
528.925,509,50.9
528.926,509,50.9
528.927,510,51
528.928,510,51
528.929,511,51.1
528.93,511,51.1
528.931,512,51.2
528.932,513,51.3
528.933,513,51.3
528.934,514,51.4
528.935,514,51.4
528.936,515,51.5
528.937,515,51.5
528.938,516,51.6
528.939,516,51.6
528.94,517,51.7
528.941,518,51.8
528.942,518,51.8
528.943,519,51.9
528.944,519,51.9
528.945,520,52
528.946,520,52
528.947,521,52.1
528.948,521,52.1
528.949,522,52.2
528.95,523,52.3
528.951,523,52.3
528.952,524,52.4
528.953,524,52.4
528.954,525,52.5
528.955,525,52.5
528.956,526,52.6
528.957,526,52.6
528.958,527,52.7
528.959,527,52.7
528.96,528,52.8
528.961,529,52.9
528.962,529,52.9
528.963,530,53
528.964,530,53
528.965,531,53.1
528.966,531,53.1
528.967,532,53.2
528.968,532,53.2
528.969,533,53.3
528.97,534,53.4
528.971,534,53.4
528.972,535,53.5
528.973,535,53.5
528.974,536,53.6
528.975,536,53.6
528.976,537,53.7
528.977,537,53.7
528.978,538,53.8
528.979,538,53.8
528.98,539,53.9
528.981,540,54
528.982,540,54
528.983,541,54.1
528.984,541,54.1
528.985,542,54.2
528.986,542,54.2
528.987,543,54.3
528.988,543,54.3
528.989,544,54.4
528.99,545,54.5
528.991,545,54.5
528.992,546,54.6
528.993,546,54.6
528.994,547,54.7
528.995,547,54.7
528.996,548,54.8
528.997,548,54.8
528.998,549,54.9
528.999,549,54.9
529,550,55
529.001,551,55.1
529.002,551,55.1
529.003,552,55.2
529.004,552,55.2
529.005,553,55.3
529.006,553,55.3
529.007,554,55.4
529.008,554,55.4
529.009,555,55.5
529.01,555,55.5
529.011,556,55.6
529.012,557,55.7
529.013,557,55.7
529.014,558,55.8
529.015,558,55.8
529.016,559,55.9
529.017,559,55.9
529.018,560,56
529.019,560,56
529.02,561,56.1
529.021,562,56.2
529.022,562,56.2
529.023,563,56.3
529.024,563,56.3
529.025,564,56.4
529.026,564,56.4
529.027,565,56.5
529.028,565,56.5
529.029,566,56.6
529.03,566,56.6
529.031,567,56.7
529.032,568,56.8
529.033,568,56.8
529.034,569,56.9
529.035,569,56.9
529.036,570,57
529.037,570,57
529.038,571,57.1
529.039,571,57.1
529.04,572,57.2
529.041,573,57.3
529.042,573,57.3
529.043,574,57.4
529.044,574,57.4
529.045,575,57.5
529.046,575,57.5
529.047,576,57.6
529.048,576,57.6
529.049,577,57.7
529.05,577,57.7
529.051,578,57.8
529.052,579,57.9
529.053,579,57.9
529.054,580,58
529.055,580,58
529.056,581,58.1
529.057,581,58.1
529.058,582,58.2
529.059,582,58.2
529.06,583,58.3
529.061,584,58.4
529.062,584,58.4
529.063,585,58.5
529.064,585,58.5
529.065,586,58.6
529.066,586,58.6
529.067,587,58.7
529.068,587,58.7
529.069,588,58.8
529.07,589,58.9
529.071,589,58.9
529.072,590,59
529.073,590,59
529.074,591,59.1
529.075,591,59.1
529.076,592,59.2
529.077,592,59.2
529.078,593,59.3
529.079,593,59.3
529.08,594,59.4
529.081,595,59.5
529.082,595,59.5
529.083,596,59.6
529.084,596,59.6
529.085,597,59.7
529.086,597,59.7
529.087,598,59.8
529.088,598,59.8
529.089,599,59.9
529.09,600,60
529.091,600,60
529.092,601,60.1
529.093,601,60.1
529.094,602,60.2
529.095,602,60.2
529.096,603,60.3
529.097,603,60.3
529.098,604,60.4
529.099,604,60.4
529.1,605,60.5
529.101,606,60.6
529.102,606,60.6
529.103,607,60.7
529.104,607,60.7
529.105,608,60.8
529.106,608,60.8
529.107,609,60.9
529.108,609,60.9
529.109,610,61
529.11,611,61.1
529.111,611,61.1
529.112,612,61.2
529.113,612,61.2
529.114,613,61.3
529.115,613,61.3
529.116,614,61.4
529.117,614,61.4
529.118,615,61.5
529.119,615,61.5
529.12,616,61.6
529.121,617,61.7
529.122,617,61.7
529.123,618,61.8
529.124,618,61.8
529.125,619,61.9
529.126,619,61.9
529.127,620,62
529.128,620,62
529.129,621,62.1
529.13,621,62.1
529.131,622,62.2
529.132,623,62.3
529.133,623,62.3
529.134,624,62.4
529.135,624,62.4
529.136,625,62.5
529.137,625,62.5
529.138,626,62.6
529.139,626,62.6
529.14,627,62.7
529.141,628,62.8
529.142,628,62.8
529.143,629,62.9
529.144,629,62.9
529.145,630,63
529.146,630,63
529.147,631,63.1
529.148,631,63.1
529.149,632,63.2
529.15,632,63.2
529.151,633,63.3
529.152,634,63.4
529.153,634,63.4
529.154,635,63.5
529.155,635,63.5
529.156,636,63.6
529.157,636,63.6
529.158,637,63.7
529.159,637,63.7
529.16,638,63.8
529.161,639,63.9
529.162,639,63.9
529.163,640,64
529.164,640,64
529.165,641,64.1
529.166,641,64.1
529.167,642,64.2
529.168,642,64.2
529.169,643,64.3
529.17,643,64.3
529.171,644,64.4
529.172,645,64.5
529.173,645,64.5
529.174,646,64.6
529.175,646,64.6
529.176,647,64.7
529.177,647,64.7
529.178,648,64.8
529.179,648,64.8
529.18,649,64.9
529.181,650,65
529.182,650,65
529.183,651,65.1
529.184,651,65.1
529.185,652,65.2
529.186,652,65.2
529.187,653,65.3
529.188,653,65.3
529.189,654,65.4
529.19,655,65.5
529.191,655,65.5
529.192,656,65.6
529.193,656,65.6
529.194,657,65.7
529.195,657,65.7
529.196,658,65.8
529.197,658,65.8
529.198,659,65.9
529.199,659,65.9
529.2,660,66
529.201,661,66.1
529.202,661,66.1
529.203,662,66.2
529.204,662,66.2
529.205,663,66.3
529.206,663,66.3
529.207,664,66.4
529.208,664,66.4
529.209,665,66.5
529.21,666,66.6
529.211,666,66.6
529.212,667,66.7
529.213,667,66.7
529.214,668,66.8
529.215,668,66.8
529.216,669,66.9
529.217,669,66.9
529.218,670,67
529.219,670,67
529.22,671,67.1
529.221,672,67.2
529.222,672,67.2
529.223,673,67.3
529.224,673,67.3
529.225,674,67.4
529.226,674,67.4
529.227,675,67.5
529.228,675,67.5
529.229,676,67.6
529.23,677,67.7
529.231,677,67.7
529.232,678,67.8
529.233,678,67.8
529.234,679,67.9
529.235,679,67.9
529.236,680,68
529.237,680,68
529.238,681,68.1
529.239,681,68.1
529.24,682,68.2
529.241,683,68.3
529.242,683,68.3
529.243,684,68.4
529.244,684,68.4
529.245,685,68.5
529.246,685,68.5
529.247,686,68.6
529.248,686,68.6
529.249,687,68.7
529.25,688,68.8
529.251,688,68.8
529.252,689,68.9
529.253,689,68.9
529.254,690,69
529.255,690,69
529.256,691,69.1
529.257,691,69.1
529.258,692,69.2
529.259,692,69.2
529.26,693,69.3
529.261,694,69.4
529.262,694,69.4
529.263,695,69.5
529.264,695,69.5
529.265,696,69.6
529.266,696,69.6
529.267,697,69.7
529.268,697,69.7
529.269,698,69.8
529.27,698,69.8
529.271,699,69.9
529.272,700,70
529.273,700,70
529.274,701,70.1
529.275,701,70.1
529.276,702,70.2
529.277,702,70.2
529.278,703,70.3
529.279,703,70.3
529.28,704,70.4
529.281,705,70.5
529.282,705,70.5
529.283,706,70.6
529.284,706,70.6
529.285,707,70.7
529.286,707,70.7
529.287,708,70.8
529.288,708,70.8
529.289,709,70.9
529.29,709,70.9
529.291,710,71
529.292,711,71.1
529.293,711,71.1
529.294,712,71.2
529.295,712,71.2
529.296,713,71.3
529.297,713,71.3
529.298,714,71.4
529.299,714,71.4
529.3,715,71.5
529.301,716,71.6
529.302,716,71.6
529.303,717,71.7
529.304,717,71.7
529.305,718,71.8
529.306,718,71.8
529.307,719,71.9
529.308,719,71.9
529.309,720,72
529.31,720,72
529.311,721,72.1
529.312,722,72.2
529.313,722,72.2
529.314,723,72.3
529.315,723,72.3
529.316,724,72.4
529.317,724,72.4
529.318,725,72.5
529.319,725,72.5
529.32,726,72.6
529.321,727,72.7
529.322,727,72.7
529.323,728,72.8
529.324,728,72.8
529.325,729,72.9
529.326,729,72.9
529.327,730,73
529.328,730,73
529.329,731,73.1
529.33,732,73.2
529.331,732,73.2
529.332,733,73.3
529.333,733,73.3
529.334,734,73.4
529.335,734,73.4
529.336,735,73.5
529.337,735,73.5
529.338,736,73.6
529.339,736,73.6
529.34,737,73.7
529.341,738,73.8
529.342,738,73.8
529.343,739,73.9
529.344,739,73.9
529.345,740,74
529.346,740,74
529.347,741,74.1
529.348,741,74.1
529.349,742,74.2
529.35,743,74.3
529.351,743,74.3
529.352,744,74.4
529.353,744,74.4
529.354,745,74.5
529.355,745,74.5
529.356,746,74.6
529.357,746,74.6
529.358,747,74.7
529.359,747,74.7
529.36,748,74.8
529.361,749,74.9
529.362,749,74.9
529.363,750,75
529.364,750,75
529.365,751,75.1
529.366,751,75.1
529.367,752,75.2
529.368,752,75.2
529.369,753,75.3
529.37,754,75.4
529.371,754,75.4
529.372,755,75.5
529.373,755,75.5
529.374,756,75.6
529.375,756,75.6
529.376,757,75.7
529.377,757,75.7
529.378,758,75.8
529.379,758,75.8
529.38,759,75.9
529.381,760,76
529.382,760,76
529.383,761,76.1
529.384,761,76.1
529.385,762,76.2
529.386,762,76.2
529.387,763,76.3
529.388,763,76.3
529.389,764,76.4
